,Year,Month,City,Employment,Unemployment,Unemployment Rate,Labor Force
6272,1994,6,San Antonio-New Braunfels,707798.0,32946.0,4.4,740744.0
6273,1994,7,San Antonio-New Braunfels,709453.0,33182.0,4.5,742635.0
6274,1994,8,San Antonio-New Braunfels,711944.0,33314.0,4.5,745258.0
6275,1994,9,San Antonio-New Braunfels,715053.0,32774.0,4.4,747827.0
6276,1994,10,San Antonio-New Braunfels,719174.0,32328.0,4.3,751502.0
6277,1994,11,San Antonio-New Braunfels,723075.0,31834.0,4.2,754909.0
6278,1994,12,San Antonio-New Braunfels,725761.0,31431.0,4.2,757192.0
6279,1993,1,San Antonio-New Braunfels,671969.0,41578.0,5.8,713547.0
6280,1993,2,San Antonio-New Braunfels,674687.0,40984.0,5.7,715671.0
6281,1993,3,San Antonio-New Braunfels,676532.0,39972.0,5.6,716504.0
6282,1993,4,San Antonio-New Braunfels,678802.0,39167.0,5.5,717969.0
6283,1993,5,San Antonio-New Braunfels,682266.0,38839.0,5.4,721105.0
6284,1993,6,San Antonio-New Braunfels,684905.0,38692.0,5.3,723597.0
6285,1993,7,San Antonio-New Braunfels,686985.0,38369.0,5.3,725354.0
6286,1993,8,San Antonio-New Braunfels,688390.0,37938.0,5.2,726328.0
6287,1993,9,San Antonio-New Braunfels,688531.0,38054.0,5.2,726585.0
6288,1993,10,San Antonio-New Braunfels,689815.0,38025.0,5.2,727840.0
6289,1993,11,San Antonio-New Braunfels,692601.0,37195.0,5.1,729796.0
6290,1993,12,San Antonio-New Braunfels,695855.0,36774.0,5.0,732629.0
6291,1992,1,San Antonio-New Braunfels,642535.0,44429.0,6.5,686964.0
6292,1992,2,San Antonio-New Braunfels,644843.0,44554.0,6.5,689397.0
6293,1992,3,San Antonio-New Braunfels,648737.0,44195.0,6.4,692932.0
6294,1992,4,San Antonio-New Braunfels,653191.0,44079.0,6.3,697270.0
6295,1992,5,San Antonio-New Braunfels,656745.0,44774.0,6.4,701519.0
6296,1992,6,San Antonio-New Braunfels,660429.0,44931.0,6.4,705360.0
6297,1992,7,San Antonio-New Braunfels,664063.0,43696.0,6.2,707759.0
6298,1992,8,San Antonio-New Braunfels,665522.0,42494.0,6.0,708016.0
6299,1992,9,San Antonio-New Braunfels,664948.0,41937.0,5.9,706885.0
6300,1992,10,San Antonio-New Braunfels,665030.0,41829.0,5.9,706859.0
6301,1992,11,San Antonio-New Braunfels,666992.0,42146.0,5.9,709138.0
6302,1992,12,San Antonio-New Braunfels,669399.0,42048.0,5.9,711447.0
6303,1991,1,San Antonio-New Braunfels,623729.0,47625.0,7.1,671354.0
6304,1991,2,San Antonio-New Braunfels,624373.0,46836.0,7.0,671209.0
6305,1991,3,San Antonio-New Braunfels,625674.0,46047.0,6.9,671721.0
6306,1991,4,San Antonio-New Braunfels,626503.0,45320.0,6.7,671823.0
6307,1991,5,San Antonio-New Braunfels,626745.0,44606.0,6.6,671351.0
6308,1991,6,San Antonio-New Braunfels,628820.0,43785.0,6.5,672605.0
6309,1991,7,San Antonio-New Braunfels,631735.0,42876.0,6.4,674611.0
6310,1991,8,San Antonio-New Braunfels,635527.0,42112.0,6.2,677639.0
6311,1991,9,San Antonio-New Braunfels,639634.0,42153.0,6.2,681787.0
6312,1991,10,San Antonio-New Braunfels,640984.0,42909.0,6.3,683893.0
6313,1991,11,San Antonio-New Braunfels,641065.0,43461.0,6.3,684526.0
6314,1991,12,San Antonio-New Braunfels,641512.0,43914.0,6.4,685426.0
6315,1990,1,San Antonio-New Braunfels,623595.0,43083.0,6.5,666678.0
6316,1990,2,San Antonio-New Braunfels,623419.0,43607.0,6.5,667026.0
6317,1990,3,San Antonio-New Braunfels,622908.0,44486.0,6.7,667394.0
6318,1990,4,San Antonio-New Braunfels,622865.0,45842.0,6.9,668707.0
6319,1990,5,San Antonio-New Braunfels,624048.0,46335.0,6.9,670383.0
6320,1990,6,San Antonio-New Braunfels,624339.0,45735.0,6.8,670074.0
6321,1990,7,San Antonio-New Braunfels,622741.0,46004.0,6.9,668745.0
6322,1990,8,San Antonio-New Braunfels,622082.0,47149.0,7.0,669231.0
6323,1990,9,San Antonio-New Braunfels,623093.0,47527.0,7.1,670620.0
6324,1990,10,San Antonio-New Braunfels,623882.0,47352.0,7.1,671234.0
6325,1990,11,San Antonio-New Braunfels,623404.0,47838.0,7.1,671242.0
6326,1990,12,San Antonio-New Braunfels,623144.0,48163.0,7.2,671307.0
6327,2017,1,Sherman-Denison,58955.0,2351.0,3.8,61306.0
6328,2017,2,Sherman-Denison,59299.0,2534.0,4.1,61833.0
6329,2017,3,Sherman-Denison,59359.0,2622.0,4.2,61981.0
6330,2017,4,Sherman-Denison,59319.0,2587.0,4.2,61906.0
6331,2017,5,Sherman-Denison,59307.0,2422.0,3.9,61729.0
6332,2017,6,Sherman-Denison,59318.0,2197.0,3.6,61515.0
6333,2017,7,Sherman-Denison,59317.0,1973.0,3.2,61290.0
6334,2017,8,Sherman-Denison,59458.0,2046.0,3.3,61504.0
6335,2017,9,Sherman-Denison,59564.0,2027.0,3.3,61591.0
6336,2016,1,Sherman-Denison,58767.0,2298.0,3.8,61065.0
6337,2016,2,Sherman-Denison,59175.0,2237.0,3.6,61412.0
6338,2016,3,Sherman-Denison,59232.0,2336.0,3.8,61568.0
6339,2016,4,Sherman-Denison,59025.0,2399.0,3.9,61424.0
6340,2016,5,Sherman-Denison,59196.0,2294.0,3.7,61490.0
6341,2016,6,Sherman-Denison,59236.0,2173.0,3.5,61409.0
6342,2016,7,Sherman-Denison,59246.0,2263.0,3.7,61509.0
6343,2016,8,Sherman-Denison,59492.0,2331.0,3.8,61823.0
6344,2016,9,Sherman-Denison,59244.0,2417.0,3.9,61661.0
6345,2016,10,Sherman-Denison,59099.0,2307.0,3.8,61406.0
6346,2016,11,Sherman-Denison,59526.0,2208.0,3.6,61734.0
6347,2016,12,Sherman-Denison,59487.0,2312.0,3.7,61799.0
6348,2015,1,Sherman-Denison,57468.0,2528.0,4.2,59996.0
6349,2015,2,Sherman-Denison,57673.0,2479.0,4.1,60152.0
6350,2015,3,Sherman-Denison,57761.0,2438.0,4.0,60199.0
6351,2015,4,Sherman-Denison,57956.0,2413.0,4.0,60369.0
6352,2015,5,Sherman-Denison,58141.0,2388.0,3.9,60529.0
6353,2015,6,Sherman-Denison,58192.0,2367.0,3.9,60559.0
6354,2015,7,Sherman-Denison,58162.0,2370.0,3.9,60532.0
6355,2015,8,Sherman-Denison,58066.0,2388.0,4.0,60454.0
6356,2015,9,Sherman-Denison,58050.0,2400.0,4.0,60450.0
6357,2015,10,Sherman-Denison,58262.0,2412.0,4.0,60674.0
6358,2015,11,Sherman-Denison,58485.0,2429.0,4.0,60914.0
6359,2015,12,Sherman-Denison,58553.0,2444.0,4.0,60997.0
6360,2014,1,Sherman-Denison,57666.0,3277.0,5.4,60943.0
6361,2014,2,Sherman-Denison,57775.0,3235.0,5.3,61010.0
6362,2014,3,Sherman-Denison,57733.0,3152.0,5.2,60885.0
6363,2014,4,Sherman-Denison,57576.0,3033.0,5.0,60609.0
6364,2014,5,Sherman-Denison,57458.0,2938.0,4.9,60396.0
6365,2014,6,Sherman-Denison,57412.0,2889.0,4.8,60301.0
6366,2014,7,Sherman-Denison,57334.0,2870.0,4.8,60204.0
6367,2014,8,Sherman-Denison,57269.0,2846.0,4.7,60115.0
6368,2014,9,Sherman-Denison,57275.0,2795.0,4.7,60070.0
6369,2014,10,Sherman-Denison,57280.0,2724.0,4.5,60004.0
6370,2014,11,Sherman-Denison,57192.0,2649.0,4.4,59841.0
6371,2014,12,Sherman-Denison,57203.0,2583.0,4.3,59786.0
6372,2013,1,Sherman-Denison,56490.0,4156.0,6.9,60646.0
6373,2013,2,Sherman-Denison,56396.0,4051.0,6.7,60447.0
6374,2013,3,Sherman-Denison,56345.0,3955.0,6.6,60300.0
6375,2013,4,Sherman-Denison,56369.0,3912.0,6.5,60281.0
6376,2013,5,Sherman-Denison,56535.0,3898.0,6.5,60433.0
6377,2013,6,Sherman-Denison,56837.0,3849.0,6.3,60686.0
6378,2013,7,Sherman-Denison,57156.0,3749.0,6.2,60905.0
6379,2013,8,Sherman-Denison,57363.0,3661.0,6.0,61024.0
6380,2013,9,Sherman-Denison,57372.0,3613.0,5.9,60985.0
6381,2013,10,Sherman-Denison,57330.0,3550.0,5.8,60880.0
6382,2013,11,Sherman-Denison,57400.0,3445.0,5.7,60845.0
6383,2013,12,Sherman-Denison,57519.0,3340.0,5.5,60859.0
6384,2012,1,Sherman-Denison,55665.0,4367.0,7.3,60032.0
6385,2012,2,Sherman-Denison,55564.0,4314.0,7.2,59878.0
6386,2012,3,Sherman-Denison,55571.0,4268.0,7.1,59839.0
6387,2012,4,Sherman-Denison,55664.0,4225.0,7.1,59889.0
6388,2012,5,Sherman-Denison,55833.0,4200.0,7.0,60033.0
6389,2012,6,Sherman-Denison,55968.0,4172.0,6.9,60140.0
6390,2012,7,Sherman-Denison,55968.0,4100.0,6.8,60068.0
6391,2012,8,Sherman-Denison,55993.0,3990.0,6.7,59983.0
6392,2012,9,Sherman-Denison,56172.0,3894.0,6.5,60066.0
6393,2012,10,Sherman-Denison,56326.0,3838.0,6.4,60164.0
6394,2012,11,Sherman-Denison,56415.0,3790.0,6.3,60205.0
6395,2012,12,Sherman-Denison,56511.0,4232.0,7.0,60743.0
6396,2011,1,Sherman-Denison,55011.0,4806.0,8.0,59817.0
6397,2011,2,Sherman-Denison,55125.0,4758.0,7.9,59883.0
6398,2011,3,Sherman-Denison,55360.0,4740.0,7.9,60100.0
6399,2011,4,Sherman-Denison,55493.0,4765.0,7.9,60258.0
6400,2011,5,Sherman-Denison,55407.0,4816.0,8.0,60223.0
6401,2011,6,Sherman-Denison,55253.0,4841.0,8.1,60094.0
6402,2011,7,Sherman-Denison,55282.0,4827.0,8.0,60109.0
6403,2011,8,Sherman-Denison,55480.0,4805.0,8.0,60285.0
6404,2011,9,Sherman-Denison,55630.0,4773.0,7.9,60403.0
6405,2011,10,Sherman-Denison,55662.0,4694.0,7.8,60356.0
6406,2011,11,Sherman-Denison,55708.0,4573.0,7.6,60281.0
6407,2011,12,Sherman-Denison,55754.0,4454.0,7.4,60208.0
6408,2010,1,Sherman-Denison,54044.0,4928.0,8.4,58972.0
6409,2010,2,Sherman-Denison,54192.0,4972.0,8.4,59164.0
6410,2010,3,Sherman-Denison,54336.0,4974.0,8.4,59310.0
6411,2010,4,Sherman-Denison,54430.0,4928.0,8.3,59358.0
6412,2010,5,Sherman-Denison,54494.0,4848.0,8.2,59342.0
6413,2010,6,Sherman-Denison,54588.0,4787.0,8.1,59375.0
6414,2010,7,Sherman-Denison,54729.0,4775.0,8.0,59504.0
6415,2010,8,Sherman-Denison,54843.0,4790.0,8.0,59633.0
6416,2010,9,Sherman-Denison,54895.0,4810.0,8.1,59705.0
6417,2010,10,Sherman-Denison,54915.0,4844.0,8.1,59759.0
6418,2010,11,Sherman-Denison,54957.0,4874.0,8.1,59831.0
6419,2010,12,Sherman-Denison,55000.0,4858.0,8.1,59858.0
6420,2009,1,Sherman-Denison,52245.0,3709.0,6.6,55954.0
6421,2009,2,Sherman-Denison,52130.0,3923.0,7.0,56053.0
6422,2009,3,Sherman-Denison,52184.0,4124.0,7.3,56308.0
6423,2009,4,Sherman-Denison,52355.0,4323.0,7.6,56678.0
6424,2009,5,Sherman-Denison,52478.0,4521.0,7.9,56999.0
6425,2009,6,Sherman-Denison,52489.0,4709.0,8.2,57198.0
6426,2009,7,Sherman-Denison,52473.0,4847.0,8.5,57320.0
6427,2009,8,Sherman-Denison,52337.0,4917.0,8.6,57254.0
6428,2009,9,Sherman-Denison,52138.0,4926.0,8.6,57064.0
6429,2009,10,Sherman-Denison,52182.0,4888.0,8.6,57070.0
6430,2009,11,Sherman-Denison,52218.0,4853.0,8.5,57071.0
6431,2009,12,Sherman-Denison,52022.0,4874.0,8.6,56896.0
6432,2008,1,Sherman-Denison,52505.0,2675.0,4.8,55180.0
6433,2008,2,Sherman-Denison,52426.0,2635.0,4.8,55061.0
6434,2008,3,Sherman-Denison,52463.0,2623.0,4.8,55086.0
6435,2008,4,Sherman-Denison,52574.0,2647.0,4.8,55221.0
6436,2008,5,Sherman-Denison,52697.0,2685.0,4.8,55382.0
6437,2008,6,Sherman-Denison,52857.0,2734.0,4.9,55591.0
6438,2008,7,Sherman-Denison,52951.0,2796.0,5.0,55747.0
6439,2008,8,Sherman-Denison,52951.0,2846.0,5.1,55797.0
6440,2008,9,Sherman-Denison,52894.0,2890.0,5.2,55784.0
6441,2008,10,Sherman-Denison,52762.0,2984.0,5.4,55746.0
6442,2008,11,Sherman-Denison,52606.0,3177.0,5.7,55783.0
6443,2008,12,Sherman-Denison,52441.0,3448.0,6.2,55889.0
6444,2007,1,Sherman-Denison,52993.0,2483.0,4.5,55476.0
6445,2007,2,Sherman-Denison,52881.0,2473.0,4.5,55354.0
6446,2007,3,Sherman-Denison,52848.0,2441.0,4.4,55289.0
6447,2007,4,Sherman-Denison,52836.0,2400.0,4.3,55236.0
6448,2007,5,Sherman-Denison,52857.0,2376.0,4.3,55233.0
6449,2007,6,Sherman-Denison,52796.0,2404.0,4.4,55200.0
6450,2007,7,Sherman-Denison,52680.0,2478.0,4.5,55158.0
6451,2007,8,Sherman-Denison,52619.0,2550.0,4.6,55169.0
6452,2007,9,Sherman-Denison,52591.0,2599.0,4.7,55190.0
6453,2007,10,Sherman-Denison,52545.0,2633.0,4.8,55178.0
6454,2007,11,Sherman-Denison,52524.0,2666.0,4.8,55190.0
6455,2007,12,Sherman-Denison,52539.0,2692.0,4.9,55231.0
6456,2006,1,Sherman-Denison,53756.0,2854.0,5.0,56610.0
6457,2006,2,Sherman-Denison,53750.0,2868.0,5.1,56618.0
6458,2006,3,Sherman-Denison,53634.0,2893.0,5.1,56527.0
6459,2006,4,Sherman-Denison,53417.0,2885.0,5.1,56302.0
6460,2006,5,Sherman-Denison,53359.0,2838.0,5.1,56197.0
6461,2006,6,Sherman-Denison,53372.0,2783.0,5.0,56155.0
6462,2006,7,Sherman-Denison,53341.0,2734.0,4.9,56075.0
6463,2006,8,Sherman-Denison,53395.0,2675.0,4.8,56070.0
6464,2006,9,Sherman-Denison,53461.0,2608.0,4.7,56069.0
6465,2006,10,Sherman-Denison,53444.0,2554.0,4.6,55998.0
6466,2006,11,Sherman-Denison,53376.0,2518.0,4.5,55894.0
6467,2006,12,Sherman-Denison,53218.0,2492.0,4.5,55710.0
6468,2005,1,Sherman-Denison,53344.0,3344.0,5.9,56688.0
6469,2005,2,Sherman-Denison,53183.0,3280.0,5.8,56463.0
6470,2005,3,Sherman-Denison,53182.0,3197.0,5.7,56379.0
6471,2005,4,Sherman-Denison,53310.0,3113.0,5.5,56423.0
6472,2005,5,Sherman-Denison,53396.0,3040.0,5.4,56436.0
6473,2005,6,Sherman-Denison,53338.0,2981.0,5.3,56319.0
6474,2005,7,Sherman-Denison,53263.0,2945.0,5.2,56208.0
6475,2005,8,Sherman-Denison,53323.0,2923.0,5.2,56246.0
6476,2005,9,Sherman-Denison,53464.0,2903.0,5.2,56367.0
6477,2005,10,Sherman-Denison,53543.0,2896.0,5.1,56439.0
6478,2005,11,Sherman-Denison,53610.0,2901.0,5.1,56511.0
6479,2005,12,Sherman-Denison,53715.0,2881.0,5.1,56596.0
6480,2004,1,Sherman-Denison,53139.0,3859.0,6.8,56998.0
6481,2004,2,Sherman-Denison,53296.0,3765.0,6.6,57061.0
6482,2004,3,Sherman-Denison,53273.0,3659.0,6.4,56932.0
6483,2004,4,Sherman-Denison,53271.0,3536.0,6.2,56807.0
6484,2004,5,Sherman-Denison,53296.0,3421.0,6.0,56717.0
6485,2004,6,Sherman-Denison,53282.0,3331.0,5.9,56613.0
6486,2004,7,Sherman-Denison,53341.0,3259.0,5.8,56600.0
6487,2004,8,Sherman-Denison,53490.0,3231.0,5.7,56721.0
6488,2004,9,Sherman-Denison,53610.0,3283.0,5.8,56893.0
6489,2004,10,Sherman-Denison,53664.0,3369.0,5.9,57033.0
6490,2004,11,Sherman-Denison,53679.0,3414.0,6.0,57093.0
6491,2004,12,Sherman-Denison,53566.0,3394.0,6.0,56960.0
6492,2003,1,Sherman-Denison,53353.0,3749.0,6.6,57102.0
6493,2003,2,Sherman-Denison,53383.0,3834.0,6.7,57217.0
6494,2003,3,Sherman-Denison,53204.0,3938.0,6.9,57142.0
6495,2003,4,Sherman-Denison,53055.0,4045.0,7.1,57100.0
6496,2003,5,Sherman-Denison,52935.0,4133.0,7.2,57068.0
6497,2003,6,Sherman-Denison,52858.0,4188.0,7.3,57046.0
6498,2003,7,Sherman-Denison,52859.0,4192.0,7.3,57051.0
6499,2003,8,Sherman-Denison,52918.0,4154.0,7.3,57072.0
6500,2003,9,Sherman-Denison,52985.0,4100.0,7.2,57085.0
6501,2003,10,Sherman-Denison,52982.0,4049.0,7.1,57031.0
6502,2003,11,Sherman-Denison,52920.0,3996.0,7.0,56916.0
6503,2003,12,Sherman-Denison,52938.0,3935.0,6.9,56873.0
6504,2002,1,Sherman-Denison,52178.0,3868.0,6.9,56046.0
6505,2002,2,Sherman-Denison,52434.0,3857.0,6.9,56291.0
6506,2002,3,Sherman-Denison,52590.0,3849.0,6.8,56439.0
6507,2002,4,Sherman-Denison,52621.0,3848.0,6.8,56469.0
6508,2002,5,Sherman-Denison,52654.0,3829.0,6.8,56483.0
6509,2002,6,Sherman-Denison,52762.0,3792.0,6.7,56554.0
6510,2002,7,Sherman-Denison,52915.0,3740.0,6.6,56655.0
6511,2002,8,Sherman-Denison,52995.0,3680.0,6.5,56675.0
6512,2002,9,Sherman-Denison,53014.0,3630.0,6.4,56644.0
6513,2002,10,Sherman-Denison,52966.0,3612.0,6.4,56578.0
6514,2002,11,Sherman-Denison,52896.0,3636.0,6.4,56532.0
6515,2002,12,Sherman-Denison,53061.0,3684.0,6.5,56745.0
6516,2001,1,Sherman-Denison,54289.0,2120.0,3.8,56409.0
6517,2001,2,Sherman-Denison,54245.0,2252.0,4.0,56497.0
6518,2001,3,Sherman-Denison,54261.0,2435.0,4.3,56696.0
6519,2001,4,Sherman-Denison,53219.0,2594.0,4.6,55813.0
6520,2001,5,Sherman-Denison,53119.0,2700.0,4.8,55819.0
6521,2001,6,Sherman-Denison,52986.0,2792.0,5.0,55778.0
6522,2001,7,Sherman-Denison,52780.0,2937.0,5.3,55717.0
6523,2001,8,Sherman-Denison,52515.0,3147.0,5.7,55662.0
6524,2001,9,Sherman-Denison,52313.0,3356.0,6.0,55669.0
6525,2001,10,Sherman-Denison,52179.0,3537.0,6.3,55716.0
6526,2001,11,Sherman-Denison,52082.0,3695.0,6.6,55777.0
6527,2001,12,Sherman-Denison,52049.0,3818.0,6.8,55867.0
6528,2000,1,Sherman-Denison,54649.0,2448.0,4.3,57097.0
6529,2000,2,Sherman-Denison,54576.0,2411.0,4.2,56987.0
6530,2000,3,Sherman-Denison,54518.0,2358.0,4.1,56876.0
6531,2000,4,Sherman-Denison,54325.0,2311.0,4.1,56636.0
6532,2000,5,Sherman-Denison,54047.0,2283.0,4.1,56330.0
6533,2000,6,Sherman-Denison,53951.0,2250.0,4.0,56201.0
6534,2000,7,Sherman-Denison,53942.0,2218.0,3.9,56160.0
6535,2000,8,Sherman-Denison,53855.0,2210.0,3.9,56065.0
6536,2000,9,Sherman-Denison,53780.0,2205.0,3.9,55985.0
6537,2000,10,Sherman-Denison,53836.0,2174.0,3.9,56010.0
6538,2000,11,Sherman-Denison,54045.0,2117.0,3.8,56162.0
6539,2000,12,Sherman-Denison,54258.0,2080.0,3.7,56338.0
6540,1999,1,Sherman-Denison,47969.0,2553.0,5.1,50522.0
6541,1999,2,Sherman-Denison,48005.0,2454.0,4.9,50459.0
6542,1999,3,Sherman-Denison,48094.0,2344.0,4.6,50438.0
6543,1999,4,Sherman-Denison,48190.0,2277.0,4.5,50467.0
6544,1999,5,Sherman-Denison,48282.0,2243.0,4.4,50525.0
6545,1999,6,Sherman-Denison,48375.0,2225.0,4.4,50600.0
6546,1999,7,Sherman-Denison,48438.0,2225.0,4.4,50663.0
6547,1999,8,Sherman-Denison,48490.0,2229.0,4.4,50719.0
6548,1999,9,Sherman-Denison,48576.0,2225.0,4.4,50801.0
6549,1999,10,Sherman-Denison,48693.0,2231.0,4.4,50924.0
6550,1999,11,Sherman-Denison,48810.0,2219.0,4.3,51029.0
6551,1999,12,Sherman-Denison,48908.0,2180.0,4.3,51088.0
6552,1998,1,Sherman-Denison,48139.0,2036.0,4.1,50175.0
6553,1998,2,Sherman-Denison,48115.0,2054.0,4.1,50169.0
6554,1998,3,Sherman-Denison,48058.0,2077.0,4.1,50135.0
6555,1998,4,Sherman-Denison,48014.0,2101.0,4.2,50115.0
6556,1998,5,Sherman-Denison,47959.0,2188.0,4.4,50147.0
6557,1998,6,Sherman-Denison,47893.0,2297.0,4.6,50190.0
6558,1998,7,Sherman-Denison,47860.0,2870.0,5.7,50730.0
6559,1998,8,Sherman-Denison,47868.0,2826.0,5.6,50694.0
6560,1998,9,Sherman-Denison,47892.0,2899.0,5.7,50791.0
6561,1998,10,Sherman-Denison,47913.0,2898.0,5.7,50811.0
6562,1998,11,Sherman-Denison,47944.0,2754.0,5.4,50698.0
6563,1998,12,Sherman-Denison,47966.0,2630.0,5.2,50596.0
6564,1997,1,Sherman-Denison,47897.0,2295.0,4.6,50192.0
6565,1997,2,Sherman-Denison,48021.0,2388.0,4.7,50409.0
6566,1997,3,Sherman-Denison,48101.0,2438.0,4.8,50539.0
6567,1997,4,Sherman-Denison,48109.0,2400.0,4.8,50509.0
6568,1997,5,Sherman-Denison,48108.0,2384.0,4.7,50492.0
6569,1997,6,Sherman-Denison,48139.0,2385.0,4.7,50524.0
6570,1997,7,Sherman-Denison,48159.0,2360.0,4.7,50519.0
6571,1997,8,Sherman-Denison,48141.0,2312.0,4.6,50453.0
6572,1997,9,Sherman-Denison,48137.0,2186.0,4.3,50323.0
6573,1997,10,Sherman-Denison,48162.0,2017.0,4.0,50179.0
6574,1997,11,Sherman-Denison,48166.0,1938.0,3.9,50104.0
6575,1997,12,Sherman-Denison,48145.0,1981.0,4.0,50126.0
6576,1996,1,Sherman-Denison,46060.0,3306.0,6.7,49366.0
6577,1996,2,Sherman-Denison,46167.0,2900.0,5.9,49067.0
6578,1996,3,Sherman-Denison,46365.0,2625.0,5.4,48990.0
6579,1996,4,Sherman-Denison,46622.0,2426.0,4.9,49048.0
6580,1996,5,Sherman-Denison,46877.0,2276.0,4.6,49153.0
6581,1996,6,Sherman-Denison,47061.0,2216.0,4.5,49277.0
6582,1996,7,Sherman-Denison,47212.0,2203.0,4.5,49415.0
6583,1996,8,Sherman-Denison,47362.0,2115.0,4.3,49477.0
6584,1996,9,Sherman-Denison,47482.0,2075.0,4.2,49557.0
6585,1996,10,Sherman-Denison,47578.0,2170.0,4.4,49748.0
6586,1996,11,Sherman-Denison,47662.0,2267.0,4.5,49929.0
6587,1996,12,Sherman-Denison,47768.0,2280.0,4.6,50048.0
6588,1995,1,Sherman-Denison,45299.0,2507.0,5.2,47806.0
6589,1995,2,Sherman-Denison,45347.0,2440.0,5.1,47787.0
6590,1995,3,Sherman-Denison,45410.0,2426.0,5.1,47836.0
6591,1995,4,Sherman-Denison,45461.0,2446.0,5.1,47907.0
6592,1995,5,Sherman-Denison,45485.0,2398.0,5.0,47883.0
6593,1995,6,Sherman-Denison,45531.0,2340.0,4.9,47871.0
6594,1995,7,Sherman-Denison,45601.0,2357.0,4.9,47958.0
6595,1995,8,Sherman-Denison,45686.0,2412.0,5.0,48098.0
6596,1995,9,Sherman-Denison,45803.0,2440.0,5.1,48243.0
6597,1995,10,Sherman-Denison,45906.0,2437.0,5.0,48343.0
6598,1995,11,Sherman-Denison,45976.0,2444.0,5.0,48420.0
6599,1995,12,Sherman-Denison,46020.0,2441.0,5.0,48461.0
6600,1994,1,Sherman-Denison,43850.0,3232.0,6.9,47082.0
6601,1994,2,Sherman-Denison,43991.0,3152.0,6.7,47143.0
6602,1994,3,Sherman-Denison,44126.0,3104.0,6.6,47230.0
6603,1994,4,Sherman-Denison,44313.0,3045.0,6.4,47358.0
6604,1994,5,Sherman-Denison,44500.0,2969.0,6.3,47469.0
6605,1994,6,Sherman-Denison,44618.0,2901.0,6.1,47519.0
6606,1994,7,Sherman-Denison,44733.0,2890.0,6.1,47623.0
6607,1994,8,Sherman-Denison,44872.0,2917.0,6.1,47789.0
6608,1994,9,Sherman-Denison,44981.0,2882.0,6.0,47863.0
6609,1994,10,Sherman-Denison,45067.0,2794.0,5.8,47861.0
6610,1994,11,Sherman-Denison,45170.0,2685.0,5.6,47855.0
6611,1994,12,Sherman-Denison,45252.0,2580.0,5.4,47832.0
6612,1993,1,Sherman-Denison,42369.0,3592.0,7.8,45961.0
6613,1993,2,Sherman-Denison,42446.0,3494.0,7.6,45940.0
6614,1993,3,Sherman-Denison,42515.0,3401.0,7.4,45916.0
6615,1993,4,Sherman-Denison,42557.0,3378.0,7.4,45935.0
6616,1993,5,Sherman-Denison,42630.0,3390.0,7.4,46020.0
6617,1993,6,Sherman-Denison,42759.0,3407.0,7.4,46166.0
6618,1993,7,Sherman-Denison,42893.0,3424.0,7.4,46317.0
6619,1993,8,Sherman-Denison,43012.0,3403.0,7.3,46415.0
6620,1993,9,Sherman-Denison,43155.0,3360.0,7.2,46515.0
6621,1993,10,Sherman-Denison,43330.0,3365.0,7.2,46695.0
6622,1993,11,Sherman-Denison,43508.0,3377.0,7.2,46885.0
6623,1993,12,Sherman-Denison,43683.0,3328.0,7.1,47011.0
6624,1992,1,Sherman-Denison,42457.0,3667.0,8.0,46124.0
6625,1992,2,Sherman-Denison,42401.0,3638.0,7.9,46039.0
6626,1992,3,Sherman-Denison,42375.0,3620.0,7.9,45995.0
6627,1992,4,Sherman-Denison,42358.0,3670.0,8.0,46028.0
6628,1992,5,Sherman-Denison,42352.0,3718.0,8.1,46070.0
6629,1992,6,Sherman-Denison,42348.0,3719.0,8.1,46067.0
6630,1992,7,Sherman-Denison,42358.0,3680.0,8.0,46038.0
6631,1992,8,Sherman-Denison,42368.0,3660.0,8.0,46028.0
6632,1992,9,Sherman-Denison,42351.0,3678.0,8.0,46029.0
6633,1992,10,Sherman-Denison,42327.0,3675.0,8.0,46002.0
6634,1992,11,Sherman-Denison,42312.0,3669.0,8.0,45981.0
6635,1992,12,Sherman-Denison,42322.0,3649.0,7.9,45971.0
6636,1991,1,Sherman-Denison,43418.0,2930.0,6.3,46348.0
6637,1991,2,Sherman-Denison,43317.0,3142.0,6.8,46459.0
6638,1991,3,Sherman-Denison,43220.0,3329.0,7.2,46549.0
6639,1991,4,Sherman-Denison,43160.0,3416.0,7.3,46576.0
6640,1991,5,Sherman-Denison,43084.0,3445.0,7.4,46529.0
6641,1991,6,Sherman-Denison,42999.0,3382.0,7.3,46381.0
6642,1991,7,Sherman-Denison,42894.0,3299.0,7.1,46193.0
6643,1991,8,Sherman-Denison,42786.0,3335.0,7.2,46121.0
6644,1991,9,Sherman-Denison,42729.0,3402.0,7.4,46131.0
6645,1991,10,Sherman-Denison,42677.0,3435.0,7.4,46112.0
6646,1991,11,Sherman-Denison,42612.0,3497.0,7.6,46109.0
6647,1991,12,Sherman-Denison,42540.0,3603.0,7.8,46143.0
6648,1990,1,Sherman-Denison,43940.0,2538.0,5.5,46478.0
6649,1990,2,Sherman-Denison,43947.0,2568.0,5.5,46515.0
6650,1990,3,Sherman-Denison,43966.0,2595.0,5.6,46561.0
6651,1990,4,Sherman-Denison,43951.0,2627.0,5.6,46578.0
6652,1990,5,Sherman-Denison,43890.0,2629.0,5.7,46519.0
